0
0
38
31
83
106
132
197
382
369
477
527
548
586
526
568
589
640
646
670
710
835
888
1070
1238
1297
1539
1788
1964
2194
2425
2795
3009
3133
3176
3600
3828
3920
4001
4154
4439
4465
4626
4590
4599
4570
4669
4527
4471
4728
4811
4767
4529
4658
4354
4228
4277
4300
4291
4264
3989
3536
3294
3002
2729
2597
2481
2368
2244
2084
2020
1954
1792
1812
1581
1613
1435
1520
1462
1471
1481
1660
1494
1320
1267
1167
1058
1054
1023
972
996
907
815
836
786
753
719
738
728
754
682
700
652
624
629
557
544
500
548
538
459
463
493
460
477
444
497
472
507
430
436
439
394
421
412
487
447
429
403
408
403
436
402
402
375
463
416
400
392
421
414
427
411
369
340
369
343
376
399
377
374
393
402
394
434
455
447
457
445
405
417
420
415
407
374
379
399
387
363
349
396
385
411
412
412
382
385
361
348
378
313
332
305
304
300
275
271
238
263
266
265
244
272
263
259
278
246
291
272
253
266
238
255
248
241
17063
229
212
265
255
239
221
168
207
190
180
203
161
158
164
153
129
136
117
112
113
103
79
73
70
60
83
70
42
50
45
53
51
60
51
35
39
43
39
28
21
34
26
26
20
11
11
13
24
0
0
