6100,886,1067,1152,1420,1704,1821,2126,2243,2436,2670,2881,2914,3037,3277,3371,3596,3737,3788,3799,3990,4000,4101,4224,4281,4333,4404,4454,4521,4501,4513,4543,4604,4433,4313,4477,4409,4234,4338,4134,4157,3742,3821,3663,3455,3300,3249,3199,3059,2823,2670,2534,2405,2339,2199,2210,1998,1938,1941,1815,1688,1614,1497,1391,1276,1266,1124,1143,1064,1030,1068,989,952,924,896,825,925,851,853,852,836,836,894,930,882,918,890,824,846,772,722,679,653,667,633,622,574,552,517,454,523,505,446,473,421,352,417,392,364,421,370,371,366,360,382,333,339,307,313,327,343,298,319,324,306,287,284,287,304,291,247,294,274,318,273,254,295,251,249,260,275,271,272,253,286,277,266,261,264,271,274,294,263,262,240,317,321,269,285,277,266,292,283,286,255,270,261,294,282,297,264,274,273,286,275,291,263,268,290,294,265,277,283,267,232,258,236,224,226,223,217,258,234,197,224,218,249,241,222,220,223,232,243,226,239,226,206,242,204,202,210,205,208,235,187,222,200,216,185,196,194,191,186,188,213,205,199,185,181,173,141,152,135,139,139,124,105,129,126,113,102,121,96,110,118,106,107,130,119,150,140,143,121,158,107,916,
634,276,354,414,483,570,609,729,781,827,965,1032,1006,1037,1053,1048,971,1032,1053,1067,1052,1168,1167,1242,1360,1195,1392,1480,1536,1634,1766,1804,2023,2055,2164,2254,2283,2290,2320,2349,2533,2474,2547,2634,2520,2722,2677,2658,2777,2728,2800,2855,2898,2860,2732,2785,2803,2916,2824,2884,2865,2986,2862,2782,2842,2914,2935,2942,2993,2772,2844,2873,2920,2937,2954,2907,3005,3046,2923,2873,2893,2833,2796,2665,2682,2645,2425,2418,2221,2079,2062,1951,1878,1883,1803,1694,1541,1533,1494,1484,1397,1274,1271,1303,1191,1148,1146,1071,956,1008,941,910,904,851,756,772,703,738,731,673,673,643,609,650,543,543,585,565,535,568,503,517,554,533,473,514,470,527,483,514,523,475,492,478,449,505,457,454,447,457,504,454,484,471,433,452,451,495,453,503,483,517,471,443,463,453,470,476,446,471,422,464,477,398,429,431,435,385,426,420,433,410,432,397,357,408,402,368,348,359,358,317,306,304,311,347,315,294,323,313,290,317,289,321,271,303,280,313,298,291,332,316,290,298,260,272,237,262,245,246,240,256,257,247,252,208,211,198,198,191,180,162,154,131,145,131,126,143,144,118,123,101,103,119,95,102,86,99,84,59,78,69,78,75,115,589,
974,251,177,295,336,305,430,469,471,473,605,658,665,745,747,771,853,930,936,983,1045,1150,1256,1403,1514,1657,1818,1941,2065,2208,2403,2504,2697,2868,2789,2962,3241,3323,3516,3648,3805,3940,3936,4029,4153,4190,4146,4235,4194,4124,4221,4225,3920,3971,3996,3838,3802,3803,3659,3734,3597,3643,3574,3572,3415,3332,3056,2971,2944,2785,2646,2657,2454,2398,2455,2229,2200,1985,1835,1758,1615,1612,1518,1414,1396,1308,1254,1198,1066,1078,1060,968,985,995,928,882,847,858,782,730,764,754,763,701,668,640,678,660,658,649,636,586,586,553,524,534,536,514,501,521,471,493,477,444,482,447,458,468,474,470,471,471,436,416,444,452,466,406,429,447,460,417,492,499,452,432,411,447,453,443,449,476,454,464,485,488,558,507,511,502,553,522,518,480,565,547,485,518,482,467,533,530,474,525,512,469,443,477,456,461,459,497,426,436,454,413,372,417,395,423,372,382,363,401,399,356,425,402,352,354,343,347,347,360,318,321,296,290,307,284,284,288,260,224,239,205,213,203,190,165,187,163,159,171,144,142,136,108,108,114,90,93,72,93,78,66,83,85,84,62,68,71,74,61,78,106,56,80,71,69,42,74,52,34,49,147,
